state_i,state_j,mechanism_i,mechanism_j,d
bfb4079c7ce63a40,3523d1b97fde5dd7,M4_cut_in,M5_merge,0.027344
bfb4079c7ce63a40,529d0c9664dabfba,M4_cut_in,M4_cut_in,0.165087
bfb4079c7ce63a40,18d655273dfaa17b,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,ad89a673afcb15ef,M4_cut_in,M1_lead_slow_stop,0.067061
bfb4079c7ce63a40,5a21770f51a706ec,M4_cut_in,M4_cut_in,0.079629
bfb4079c7ce63a40,391579da819e88f8,M4_cut_in,M4_cut_in,0.277344
bfb4079c7ce63a40,48176b7209253062,M4_cut_in,M1_lead_slow_stop,0.420868
bfb4079c7ce63a40,4e1604c6653c917d,M4_cut_in,M2_vehicle_crossing,0.295122
bfb4079c7ce63a40,46be633224ba688d,M4_cut_in,M1_lead_slow_stop,0.129088
bfb4079c7ce63a40,a22e67eb167f1d0f,M4_cut_in,M5_merge,0.031909
bfb4079c7ce63a40,39d2af1de320da61,M4_cut_in,M3_vru_crossing,0.328058
bfb4079c7ce63a40,c92800a7dd649eb0,M4_cut_in,M3_vru_crossing,0.300699
bfb4079c7ce63a40,af8d2b2e7bf74387,M4_cut_in,M1_lead_slow_stop,0.14112
bfb4079c7ce63a40,8191df8947207928,M4_cut_in,M1_lead_slow_stop,0.040476
bfb4079c7ce63a40,8bbba7bd646c0988,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,e8f0bb32d5de2d24,M4_cut_in,M5_merge,0.183594
bfb4079c7ce63a40,c68ab5161508001f,M4_cut_in,M1_lead_slow_stop,0.159872
bfb4079c7ce63a40,b01112211aeddce1,M4_cut_in,M1_lead_slow_stop,0.091633
bfb4079c7ce63a40,3c878000bc5ecd2e,M4_cut_in,M6_temp_occupancy,0.0
bfb4079c7ce63a40,c57fca37918359be,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,d1874810bd087f05,M4_cut_in,M2_vehicle_crossing,0.347029
bfb4079c7ce63a40,9e340849e6807323,M4_cut_in,M4_cut_in,0.257121
bfb4079c7ce63a40,fb142b6dfa344e7d,M4_cut_in,M6_temp_occupancy,0.277344
bfb4079c7ce63a40,b4593a7849572046,M4_cut_in,M5_merge,0.027344
bfb4079c7ce63a40,c1829351929da04a,M4_cut_in,M2_vehicle_crossing,0.39903
bfb4079c7ce63a40,61c2c10de0115d4c,M4_cut_in,M4_cut_in,0.274858
bfb4079c7ce63a40,193973f267c0e3f8,M4_cut_in,M1_lead_slow_stop,0.185305
bfb4079c7ce63a40,6746a47d4cb56041,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,8cc939e8a0e6cf,M4_cut_in,M5_merge,0.216562
bfb4079c7ce63a40,ebecaff060dfaf5,M4_cut_in,M5_merge,0.164761
bfb4079c7ce63a40,36b6d206313b0dc2,M4_cut_in,M2_vehicle_crossing,0.084852
bfb4079c7ce63a40,fa7aa51eec4fcc0f,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,a3a693cb9130f131,M4_cut_in,M5_merge,0.341151
bfb4079c7ce63a40,5e6868e3cf3bf22e,M4_cut_in,M2_vehicle_crossing,0.223547
bfb4079c7ce63a40,db2d22849b9faaeb,M4_cut_in,M4_cut_in,0.029688
bfb4079c7ce63a40,4f19a78e73788325,M4_cut_in,M2_vehicle_crossing,0.183617
bfb4079c7ce63a40,cb033836fe55cb71,M4_cut_in,M1_lead_slow_stop,0.360595
bfb4079c7ce63a40,ddb565dc089efb79,M4_cut_in,M3_vru_crossing,0.277344
bfb4079c7ce63a40,645144353bbfdecc,M4_cut_in,M2_vehicle_crossing,0.36607
bfb4079c7ce63a40,d70bd171d452a911,M4_cut_in,M6_temp_occupancy,0.365186
bfb4079c7ce63a40,2bc410d4ce756f24,M4_cut_in,M3_vru_crossing,0.34215
bfb4079c7ce63a40,33baa7bec0df48e6,M4_cut_in,M6_temp_occupancy,0.028518
bfb4079c7ce63a40,5a9136943505a0c8,M4_cut_in,M4_cut_in,0.079135
bfb4079c7ce63a40,bf4a3094f06db35a,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,ef15a936dcbdae22,M4_cut_in,M5_merge,0.032495
bfb4079c7ce63a40,5fbe9ec16c1da7,M4_cut_in,M6_temp_occupancy,0.027344
bfb4079c7ce63a40,205b9be4bd273c8,M4_cut_in,M5_merge,0.247677
bfb4079c7ce63a40,bcf4c2171f3087b3,M4_cut_in,M3_vru_crossing,0.027344
bfb4079c7ce63a40,e73bfd50912a81c2,M4_cut_in,M5_merge,0.031098
bfb4079c7ce63a40,69563a34cb1da29d,M4_cut_in,M3_vru_crossing,0.380846
bfb4079c7ce63a40,9b52ebee65ba60df,M4_cut_in,M4_cut_in,0.035785
bfb4079c7ce63a40,5b48eebb6ae9a031,M4_cut_in,M1_lead_slow_stop,0.312744
bfb4079c7ce63a40,338402ef9081de8e,M4_cut_in,M5_merge,0.061291
bfb4079c7ce63a40,d63a72ef3cd6a570,M4_cut_in,M1_lead_slow_stop,0.432932
bfb4079c7ce63a40,22c359415a84f49e,M4_cut_in,M2_vehicle_crossing,0.066169
bfb4079c7ce63a40,709b4273b440d9df,M4_cut_in,M6_temp_occupancy,0.027344
bfb4079c7ce63a40,593b60d37e0756a3,M4_cut_in,M1_lead_slow_stop,0.419301
bfb4079c7ce63a40,a85bb8c9decfce02,M4_cut_in,M2_vehicle_crossing,0.079675
bfb4079c7ce63a40,46089fa0cbe376a,M4_cut_in,M1_lead_slow_stop,0.323776
bfb4079c7ce63a40,15ab99b9c601cdbb,M4_cut_in,M5_merge,0.035991
bfb4079c7ce63a40,8cc706db611c60f3,M4_cut_in,M1_lead_slow_stop,0.300712
bfb4079c7ce63a40,627c9e858445e526,M4_cut_in,M2_vehicle_crossing,0.249413
bfb4079c7ce63a40,bc5fbdd7299bfcea,M4_cut_in,M2_vehicle_crossing,0.3125
bfb4079c7ce63a40,ba626816eab28971,M4_cut_in,M2_vehicle_crossing,0.464752
bfb4079c7ce63a40,3a05a500c09f362,M4_cut_in,M6_temp_occupancy,0.027344
bfb4079c7ce63a40,4fe1a27d65c20624,M4_cut_in,M4_cut_in,0.103146
bfb4079c7ce63a40,c5f7559ce637d158,M4_cut_in,M5_merge,0.3125
bfb4079c7ce63a40,ec7f75c46b30a664,M4_cut_in,M6_temp_occupancy,0.3125
bfb4079c7ce63a40,828d5e60ba898919,M4_cut_in,M3_vru_crossing,0.198057
bfb4079c7ce63a40,5401f9f7a98e3b87,M4_cut_in,M1_lead_slow_stop,0.319739
bfb4079c7ce63a40,9edef88b29982e8d,M4_cut_in,M4_cut_in,0.269531
bfb4079c7ce63a40,d70c6e96e89f9509,M4_cut_in,M4_cut_in,0.294756
bfb4079c7ce63a40,7bfe72a95b111c3d,M4_cut_in,M5_merge,0.230469
bfb4079c7ce63a40,eaddb9cfd4bdee3,M4_cut_in,M6_temp_occupancy,0.154752
bfb4079c7ce63a40,20d86c79c5b93eee,M4_cut_in,M6_temp_occupancy,0.400562
bfb4079c7ce63a40,6bb19ed8fd73dcaa,M4_cut_in,M1_lead_slow_stop,0.273886
bfb4079c7ce63a40,f36d556878508d27,M4_cut_in,M5_merge,0.098561
bfb4079c7ce63a40,86e4585ee70fd316,M4_cut_in,M1_lead_slow_stop,0.426244
bfb4079c7ce63a40,511061c17dcf9cfd,M4_cut_in,M3_vru_crossing,0.178582
bfb4079c7ce63a40,3fa0d9d7e10ebb40,M4_cut_in,M1_lead_slow_stop,0.410792
bfb4079c7ce63a40,c7a26ee2a91219bc,M4_cut_in,M6_temp_occupancy,0.005707
bfb4079c7ce63a40,c710955bf6df9bd6,M4_cut_in,M5_merge,0.035156
bfb4079c7ce63a40,86e25df75a6995f4,M4_cut_in,M1_lead_slow_stop,0.039107
bfb4079c7ce63a40,a33abe19dd2ad254,M4_cut_in,M5_merge,0.227165
bfb4079c7ce63a40,c3c8dba7b2fac99b,M4_cut_in,M6_temp_occupancy,0.3125
bfb4079c7ce63a40,e79fba949827442,M4_cut_in,M4_cut_in,0.312977
bfb4079c7ce63a40,db8f0c4bca59d849,M4_cut_in,M1_lead_slow_stop,0.227006
bfb4079c7ce63a40,10fa6689840a045e,M4_cut_in,M1_lead_slow_stop,0.214812
bfb4079c7ce63a40,82db149ce5803678,M4_cut_in,M6_temp_occupancy,0.38159
bfb4079c7ce63a40,d952c66361dd6dd,M4_cut_in,M3_vru_crossing,0.277344
bfb4079c7ce63a40,ea6d597b14182a4,M4_cut_in,M3_vru_crossing,0.3125
bfb4079c7ce63a40,aae6f5e257d7ae7b,M4_cut_in,M4_cut_in,0.257336
bfb4079c7ce63a40,7ea9286f24b35ce,M4_cut_in,M5_merge,0.04985
bfb4079c7ce63a40,68ebb1345abaaa49,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,9f2afbd2995369db,M4_cut_in,M4_cut_in,0.086552
bfb4079c7ce63a40,f7193ffab83f342a,M4_cut_in,M4_cut_in,0.081527
bfb4079c7ce63a40,3c0d54fef36f68c3,M4_cut_in,M6_temp_occupancy,0.3125
bfb4079c7ce63a40,e2e8717cc14408e5,M4_cut_in,M2_vehicle_crossing,0.35577
bfb4079c7ce63a40,b51cd423385fd8c3,M4_cut_in,M4_cut_in,0.220759
bfb4079c7ce63a40,d1d63331ff4d4642,M4_cut_in,M1_lead_slow_stop,0.079532
bfb4079c7ce63a40,bff5b958fa495b42,M4_cut_in,M1_lead_slow_stop,0.027344
bfb4079c7ce63a40,6d8c999df123683e,M4_cut_in,M5_merge,0.3125
bfb4079c7ce63a40,2f062e60ee68c1a5,M4_cut_in,M5_merge,0.053997
bfb4079c7ce63a40,d547b71b68122235,M4_cut_in,M2_vehicle_crossing,0.175442
bfb4079c7ce63a40,498676f3a2f5b632,M4_cut_in,M1_lead_slow_stop,0.110282
bfb4079c7ce63a40,b65a402949fb31f,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,ab6bd2c279f34f6a,M4_cut_in,M3_vru_crossing,0.40355
bfb4079c7ce63a40,501d70fe64c7306f,M4_cut_in,M4_cut_in,0.171875
bfb4079c7ce63a40,eb1cfd2cec3f1bb4,M4_cut_in,M5_merge,0.027344
bfb4079c7ce63a40,df45bb47c8a8b6fa,M4_cut_in,M1_lead_slow_stop,0.42402
bfb4079c7ce63a40,3c63c09d67c69f10,M4_cut_in,M6_temp_occupancy,0.319593
bfb4079c7ce63a40,38fc99d2b91ace4f,M4_cut_in,M2_vehicle_crossing,0.054307
bfb4079c7ce63a40,68222c9de6832012,M4_cut_in,M4_cut_in,0.038552
bfb4079c7ce63a40,dd2b57f59de52610,M4_cut_in,M4_cut_in,0.027344
bfb4079c7ce63a40,eeea7c01a12a8d7f,M4_cut_in,M4_cut_in,0.069063
bfb4079c7ce63a40,19847cdf4ebaa222,M4_cut_in,M3_vru_crossing,0.331062
bfb4079c7ce63a40,7ae4b0661a825cbe,M4_cut_in,M6_temp_occupancy,0.060752
bfb4079c7ce63a40,51288c5c978c52bb,M4_cut_in,M6_temp_occupancy,0.027344
bfb4079c7ce63a40,15d59741943a4528,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,ab7b6b79b724bd2d,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,8e8850bd484b4c94,M4_cut_in,M3_vru_crossing,0.277344
bfb4079c7ce63a40,ba35d3e87e11a4f4,M4_cut_in,M5_merge,0.07705
bfb4079c7ce63a40,5457633fb7cfc786,M4_cut_in,M2_vehicle_crossing,0.316188
bfb4079c7ce63a40,ba2cae3b8abf2fb7,M4_cut_in,M1_lead_slow_stop,0.121077
bfb4079c7ce63a40,8f228d2e5a4fae1e,M4_cut_in,M1_lead_slow_stop,0.146673
bfb4079c7ce63a40,c1332ddc8f341b8c,M4_cut_in,M5_merge,0.140625
bfb4079c7ce63a40,cfc488d11f8a14ac,M4_cut_in,M3_vru_crossing,0.102376
bfb4079c7ce63a40,a530b3c1fbc880a3,M4_cut_in,M4_cut_in,0.190066
bfb4079c7ce63a40,68618d5784c03bfb,M4_cut_in,M3_vru_crossing,0.074574
bfb4079c7ce63a40,9c8c3c7431089e90,M4_cut_in,M4_cut_in,0.323143
bfb4079c7ce63a40,88ef797bb168ea3,M4_cut_in,M3_vru_crossing,0.059131
bfb4079c7ce63a40,4d99ac365cde07cb,M4_cut_in,M5_merge,0.027344
bfb4079c7ce63a40,c9b89aa89fab08d3,M4_cut_in,M4_cut_in,0.394518
bfb4079c7ce63a40,fa6889c637e04a42,M4_cut_in,M3_vru_crossing,0.342898
bfb4079c7ce63a40,c12a9f85df574fa5,M4_cut_in,M4_cut_in,0.142838
bfb4079c7ce63a40,363b09f9d01e1606,M4_cut_in,M5_merge,0.027344
bfb4079c7ce63a40,a955a67397678653,M4_cut_in,M2_vehicle_crossing,0.261021
bfb4079c7ce63a40,9f4270ce0aa3f8c3,M4_cut_in,M5_merge,0.046986
bfb4079c7ce63a40,534768c085f72923,M4_cut_in,M6_temp_occupancy,0.286685
bfb4079c7ce63a40,8e1563974ac020a1,M4_cut_in,M6_temp_occupancy,0.000244
bfb4079c7ce63a40,8bf5237dd38f68ae,M4_cut_in,M4_cut_in,0.3125
bfb4079c7ce63a40,41e5d0a14afc65fe,M4_cut_in,M5_merge,0.196113
bfb4079c7ce63a40,374f7f515942ce08,M4_cut_in,M2_vehicle_crossing,0.339844
bfb4079c7ce63a40,59a52add08359a02,M4_cut_in,M4_cut_in,0.051271
bfb4079c7ce63a40,d37498e9d40b6473,M4_cut_in,M1_lead_slow_stop,0.383749
bfb4079c7ce63a40,1b8e18bccbb016c7,M4_cut_in,M5_merge,0.234375
bfb4079c7ce63a40,ec1490e87d122e61,M4_cut_in,M4_cut_in,0.131278
bfb4079c7ce63a40,3a9e27b39d34f3ab,M4_cut_in,M4_cut_in,0.234375
bfb4079c7ce63a40,16423aee2f237dfd,M4_cut_in,M1_lead_slow_stop,0.42501
bfb4079c7ce63a40,454956d673501b9b,M4_cut_in,M3_vru_crossing,0.30859
bfb4079c7ce63a40,6dff8688d5814ff6,M4_cut_in,M6_temp_occupancy,0.027344
bfb4079c7ce63a40,89242baa45d9460f,M4_cut_in,M6_temp_occupancy,0.157614
bfb4079c7ce63a40,b167788c995cb07,M4_cut_in,M3_vru_crossing,0.042313
bfb4079c7ce63a40,b8b3771d8b3a87bf,M4_cut_in,M2_vehicle_crossing,0.284143
bfb4079c7ce63a40,22b89ada4ddaaa3e,M4_cut_in,M5_merge,0.050426
bfb4079c7ce63a40,a3b3a764aab8ba8f,M4_cut_in,M1_lead_slow_stop,0.183016
bfb4079c7ce63a40,7b1f6d0bf6e2d1f6,M4_cut_in,M2_vehicle_crossing,0.378955
bfb4079c7ce63a40,3d5ea6d5d8caf0b0,M4_cut_in,M2_vehicle_crossing,0.251557
bfb4079c7ce63a40,582aae15098c3428,M4_cut_in,M2_vehicle_crossing,0.044527
bfb4079c7ce63a40,8f6532811f2857de,M4_cut_in,M4_cut_in,0.027344
bfb4079c7ce63a40,cc9c4cee498b7d33,M4_cut_in,M5_merge,0.535156
bfb4079c7ce63a40,d0e6cf812b2c3a6d,M4_cut_in,M1_lead_slow_stop,0.027344
bfb4079c7ce63a40,5e421c535134053,M4_cut_in,M3_vru_crossing,0.328911
bfb4079c7ce63a40,5e0002dca7244f07,M4_cut_in,M4_cut_in,0.199219
bfb4079c7ce63a40,a05540d6a0f4e3ab,M4_cut_in,M1_lead_slow_stop,0.074486
bfb4079c7ce63a40,7deccdd519c13352,M4_cut_in,M2_vehicle_crossing,0.234459
bfb4079c7ce63a40,d6619d51e2a9cb2e,M4_cut_in,M1_lead_slow_stop,0.045559
bfb4079c7ce63a40,b2893c00477b7f2e,M4_cut_in,M5_merge,0.246094
bfb4079c7ce63a40,8cb51d6f77603a9b,M4_cut_in,M5_merge,0.04224
bfb4079c7ce63a40,91d61b86be4e7b10,M4_cut_in,M2_vehicle_crossing,0.063259
bfb4079c7ce63a40,febc54f23fd786b7,M4_cut_in,M3_vru_crossing,0.414692
bfb4079c7ce63a40,887bd6aace8b75e9,M4_cut_in,M6_temp_occupancy,0.027683
bfb4079c7ce63a40,17c5c69ac611ac01,M4_cut_in,M6_temp_occupancy,0.341224
bfb4079c7ce63a40,98915e2ef682a0ad,M4_cut_in,M2_vehicle_crossing,0.095745
bfb4079c7ce63a40,179359c3a28d98bc,M4_cut_in,M4_cut_in,0.230469
bfb4079c7ce63a40,dc948f31a4fb002,M4_cut_in,M3_vru_crossing,0.031818
bfb4079c7ce63a40,6153a4f94f32296e,M4_cut_in,M3_vru_crossing,0.277344
bfb4079c7ce63a40,5b236b4877347d5e,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,443c9fa41bef7e1c,M4_cut_in,M6_temp_occupancy,0.027767
bfb4079c7ce63a40,dfce0c3d05c49289,M4_cut_in,M3_vru_crossing,0.341373
bfb4079c7ce63a40,7adf4f9685f36ea6,M4_cut_in,M5_merge,0.104767
bfb4079c7ce63a40,1262b0d5186912a9,M4_cut_in,M3_vru_crossing,0.362432
bfb4079c7ce63a40,d63e959605073881,M4_cut_in,M3_vru_crossing,0.311916
bfb4079c7ce63a40,ab90c99c62ce9388,M4_cut_in,M2_vehicle_crossing,0.21538
bfb4079c7ce63a40,18593071c0511bb8,M4_cut_in,M1_lead_slow_stop,0.151734
bfb4079c7ce63a40,4d6038940863ff85,M4_cut_in,M2_vehicle_crossing,0.389065
bfb4079c7ce63a40,5cc2e7d7cf13c9b5,M4_cut_in,M6_temp_occupancy,0.3125
bfb4079c7ce63a40,9bfc9cb152799616,M4_cut_in,M5_merge,0.057345
bfb4079c7ce63a40,d35138e6f57e58f,M4_cut_in,M6_temp_occupancy,0.359389
bfb4079c7ce63a40,152448f0895fcd4e,M4_cut_in,M2_vehicle_crossing,0.056675
bfb4079c7ce63a40,458477bad7645b27,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,ef0327f14ab3efa0,M4_cut_in,M3_vru_crossing,0.278734
bfb4079c7ce63a40,270199473a16315,M4_cut_in,M2_vehicle_crossing,0.32694
bfb4079c7ce63a40,79408bcec5803f6a,M4_cut_in,M5_merge,0.046932
bfb4079c7ce63a40,a4611e9f8d2c2d69,M4_cut_in,M5_merge,0.3125
bfb4079c7ce63a40,1784b3c9084080c2,M4_cut_in,M1_lead_slow_stop,0.425358
bfb4079c7ce63a40,320d7f0fddc558fb,M4_cut_in,M2_vehicle_crossing,0.067178
bfb4079c7ce63a40,8dfa61df6468c4b0,M4_cut_in,M3_vru_crossing,0.085938
bfb4079c7ce63a40,78b920001b48881d,M4_cut_in,M5_merge,0.377814
bfb4079c7ce63a40,aff1b25771a6b4e5,M4_cut_in,M1_lead_slow_stop,0.135666
bfb4079c7ce63a40,cce2b45ecc9a9a23,M4_cut_in,M1_lead_slow_stop,0.054604
bfb4079c7ce63a40,df2d9878b8d365d5,M4_cut_in,M4_cut_in,0.061156
bfb4079c7ce63a40,422031c4323005cb,M4_cut_in,M1_lead_slow_stop,0.12574
bfb4079c7ce63a40,95bc678c9f413f30,M4_cut_in,M6_temp_occupancy,0.227423
bfb4079c7ce63a40,12dc24d313153b64,M4_cut_in,M4_cut_in,0.199034
bfb4079c7ce63a40,90c39184af55bb7b,M4_cut_in,M3_vru_crossing,0.379967
bfb4079c7ce63a40,d257c85a10d5395,M4_cut_in,M3_vru_crossing,0.328515
bfb4079c7ce63a40,e03381a1e69875df,M4_cut_in,M5_merge,0.09375
bfb4079c7ce63a40,586f01a84f58f4ad,M4_cut_in,M3_vru_crossing,0.070342
bfb4079c7ce63a40,39bd73db0d742122,M4_cut_in,M5_merge,0.071118
bfb4079c7ce63a40,5d4586d493da8fa7,M4_cut_in,M2_vehicle_crossing,0.027344
bfb4079c7ce63a40,52a0f8dd9925ef2f,M4_cut_in,M5_merge,0.427765
bfb4079c7ce63a40,a77a96465790bde4,M4_cut_in,M3_vru_crossing,0.391838
bfb4079c7ce63a40,7c2ed9ab567e443f,M4_cut_in,M3_vru_crossing,0.3125
bfb4079c7ce63a40,bc30f1a4671b4030,M4_cut_in,M1_lead_slow_stop,0.105598
83aaead1d047fcfd,bdbf44d435f680cc,M6_temp_occupancy,M3_vru_crossing,0.07474
83aaead1d047fcfd,37579382cdbc7907,M6_temp_occupancy,M3_vru_crossing,0.094098
83aaead1d047fcfd,51aa6df10ffa1539,M6_temp_occupancy,M4_cut_in,0.30884
83aaead1d047fcfd,46ed0d7e95c06e9c,M6_temp_occupancy,M3_vru_crossing,0.078464
83aaead1d047fcfd,f7d61c994f5c773,M6_temp_occupancy,M3_vru_crossing,0.251216
83aaead1d047fcfd,3921421d5571f009,M6_temp_occupancy,M6_temp_occupancy,0.250527
83aaead1d047fcfd,89a5c1dd7b5e34e2,M6_temp_occupancy,M1_lead_slow_stop,0.372734
83aaead1d047fcfd,1a12220e6534c2e2,M6_temp_occupancy,M5_merge,0.33774
83aaead1d047fcfd,ca571aa786fe0edc,M6_temp_occupancy,M3_vru_crossing,0.303648
83aaead1d047fcfd,15dd8b00811682c6,M6_temp_occupancy,M6_temp_occupancy,0.0
83aaead1d047fcfd,7f159fbdf79377cf,M6_temp_occupancy,M4_cut_in,0.351225
83aaead1d047fcfd,8387e91c8d9ef4e5,M6_temp_occupancy,M1_lead_slow_stop,0.129078
83aaead1d047fcfd,2d25cf74c78398d6,M6_temp_occupancy,M1_lead_slow_stop,0.112437
83aaead1d047fcfd,2a15bffe9d0283a6,M6_temp_occupancy,M2_vehicle_crossing,0.321714
83aaead1d047fcfd,567e972333c9f8d2,M6_temp_occupancy,M2_vehicle_crossing,0.339844
83aaead1d047fcfd,88d928bedcb34c09,M6_temp_occupancy,M4_cut_in,0.13902
83aaead1d047fcfd,5a375264f6e08467,M6_temp_occupancy,M3_vru_crossing,0.066339
83aaead1d047fcfd,17b25328341276d5,M6_temp_occupancy,M5_merge,0.340088
83aaead1d047fcfd,a9d519a871369ec9,M6_temp_occupancy,M5_merge,0.339844
83aaead1d047fcfd,79c076bb5b2087ca,M6_temp_occupancy,M6_temp_occupancy,0.207031
83aaead1d047fcfd,c66a695593bbb676,M6_temp_occupancy,M3_vru_crossing,0.064419
83aaead1d047fcfd,180ce0d9525fefad,M6_temp_occupancy,M5_merge,0.318086
83aaead1d047fcfd,a577bd257f31c6b3,M6_temp_occupancy,M2_vehicle_crossing,0.0
83aaead1d047fcfd,ee8a56fbf694ea41,M6_temp_occupancy,M4_cut_in,0.011822
83aaead1d047fcfd,b917f507b35f5b17,M6_temp_occupancy,M2_vehicle_crossing,0.214555
83aaead1d047fcfd,e3b4e3f3a09617e4,M6_temp_occupancy,M1_lead_slow_stop,0.251878
83aaead1d047fcfd,daaefd02b2e087b4,M6_temp_occupancy,M4_cut_in,0.328125
83aaead1d047fcfd,11baee9e26708b28,M6_temp_occupancy,M2_vehicle_crossing,0.362557
83aaead1d047fcfd,6646d8a4c3d41f86,M6_temp_occupancy,M5_merge,0.363816
83aaead1d047fcfd,315116b299899d4c,M6_temp_occupancy,M4_cut_in,0.00036
83aaead1d047fcfd,d81ce363e8e76181,M6_temp_occupancy,M5_merge,0.373533
83aaead1d047fcfd,d3ccf3a60c94897b,M6_temp_occupancy,M6_temp_occupancy,0.3125
83aaead1d047fcfd,e462adf60f7b5453,M6_temp_occupancy,M4_cut_in,0.152344
83aaead1d047fcfd,3392709446e04b2e,M6_temp_occupancy,M3_vru_crossing,0.163511
83aaead1d047fcfd,b44d525c54204290,M6_temp_occupancy,M5_merge,0.097656
83aaead1d047fcfd,c6229e407151955,M6_temp_occupancy,M4_cut_in,0.0
83aaead1d047fcfd,335d32f832e5f076,M6_temp_occupancy,M5_merge,0.338625
83aaead1d047fcfd,d58bbf57267f9fab,M6_temp_occupancy,M4_cut_in,0.037494
83aaead1d047fcfd,6e1e3cbc291ef7,M6_temp_occupancy,M1_lead_slow_stop,0.408693
83aaead1d047fcfd,4a48386f6b1d24d5,M6_temp_occupancy,M1_lead_slow_stop,0.113384
83aaead1d047fcfd,c1a7220be20f184c,M6_temp_occupancy,M2_vehicle_crossing,0.339844
83aaead1d047fcfd,86ea7ff0250ae8b2,M6_temp_occupancy,M6_temp_occupancy,0.0
83aaead1d047fcfd,3e5656d9a79ebc2d,M6_temp_occupancy,M3_vru_crossing,0.3125
83aaead1d047fcfd,e9e36d08e891398b,M6_temp_occupancy,M3_vru_crossing,0.050655
83aaead1d047fcfd,f1eead8948b039b3,M6_temp_occupancy,M1_lead_slow_stop,0.387776
83aaead1d047fcfd,d27136ce55af0d05,M6_temp_occupancy,M6_temp_occupancy,0.253389
83aaead1d047fcfd,ada91b10b7953974,M6_temp_occupancy,M3_vru_crossing,0.009629
83aaead1d047fcfd,c36348cd92f7095b,M6_temp_occupancy,M1_lead_slow_stop,0.110636
83aaead1d047fcfd,63418b1539331901,M6_temp_occupancy,M5_merge,0.148972
83aaead1d047fcfd,f432b7291cdb4115,M6_temp_occupancy,M4_cut_in,0.343961
83aaead1d047fcfd,ef74ec33e9f467eb,M6_temp_occupancy,M3_vru_crossing,0.064489
83aaead1d047fcfd,68d9bc6afeb45562,M6_temp_occupancy,M2_vehicle_crossing,0.146363
83aaead1d047fcfd,3b2734e62ea77e0b,M6_temp_occupancy,M2_vehicle_crossing,0.13618
83aaead1d047fcfd,4c66a1ff494d0326,M6_temp_occupancy,M5_merge,0.274203
83aaead1d047fcfd,5c667f775158d5c6,M6_temp_occupancy,M3_vru_crossing,0.028313
83aaead1d047fcfd,7f65791db2146b65,M6_temp_occupancy,M3_vru_crossing,0.148438
83aaead1d047fcfd,44b68799dbb7da70,M6_temp_occupancy,M6_temp_occupancy,0.141207
83aaead1d047fcfd,1a7ff74577475c4a,M6_temp_occupancy,M3_vru_crossing,0.442964
83aaead1d047fcfd,1fb56b3dc02f219,M6_temp_occupancy,M5_merge,0.356215
83aaead1d047fcfd,8f0d6e6621ba2e93,M6_temp_occupancy,M1_lead_slow_stop,0.211009
83aaead1d047fcfd,f31626a269c44694,M6_temp_occupancy,M6_temp_occupancy,0.336238
83aaead1d047fcfd,7cbf0e765fca9e76,M6_temp_occupancy,M5_merge,0.339844
83aaead1d047fcfd,476bce23b3e638d5,M6_temp_occupancy,M2_vehicle_crossing,0.177149
83aaead1d047fcfd,51d387a7e090adc5,M6_temp_occupancy,M3_vru_crossing,0.38381
83aaead1d047fcfd,7ec53982d954fb89,M6_temp_occupancy,M6_temp_occupancy,0.316031
83aaead1d047fcfd,f5cf95b720b572f9,M6_temp_occupancy,M6_temp_occupancy,0.305402
83aaead1d047fcfd,28db5dc9611a9081,M6_temp_occupancy,M5_merge,0.339844
83aaead1d047fcfd,70dffe26f853a7ef,M6_temp_occupancy,M2_vehicle_crossing,0.305638
83aaead1d047fcfd,df4c6fa6c765ec1b,M6_temp_occupancy,M3_vru_crossing,0.059189
83aaead1d047fcfd,56b1e8aced6c7bc0,M6_temp_occupancy,M3_vru_crossing,0.206382
83aaead1d047fcfd,f8c0a8cecce3a643,M6_temp_occupancy,M3_vru_crossing,0.035156
83aaead1d047fcfd,48f93b86942dfe7c,M6_temp_occupancy,M6_temp_occupancy,0.339844
83aaead1d047fcfd,16204a7755094bb7,M6_temp_occupancy,M6_temp_occupancy,0.261719
83aaead1d047fcfd,8589a58aaa319e10,M6_temp_occupancy,M6_temp_occupancy,0.261719
83aaead1d047fcfd,5ca43a44c81a6987,M6_temp_occupancy,M3_vru_crossing,0.339844
83aaead1d047fcfd,3523d1b97fde5dd7,M6_temp_occupancy,M5_merge,0.339844
