file,scenario_id,ego_speed,primary_mechanism,auxiliary_mechanism_tags,n_actors,evidence
tfrecord-00157-of-01000_84.json,72dc393a2618a9ed,4.05,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge;M4_cut_in,57,"{""M1"": {""min_spd"": 0.02, ""dspd"": -0.48}, ""M5"": {""lon0"": -48.54, ""lon_end"": 7.03}, ""M4"": {""lat0"": 24.16, ""lat_min"": 1.18}}"
tfrecord-00167-of-01000_434.json,e07d484a4b90eae3,6.02,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,21,"{""M2"": {""lat_span"": 5.7}, ""M4"": {""lat0"": 4.46, ""lat_min"": 0.17}, ""M5"": {""lon0"": -19.6, ""lon_end"": 21.1}}"
tfrecord-00481-of-01000_110.json,3bcec29b19930569,1.53,M5_merge,M5_merge,16,"{""M5"": {""lon0"": -10.61, ""lon_end"": 18.94}}"
tfrecord-00219-of-01000_252.json,5383f3a21bdc4526,1.54,M5_merge,M5_merge,35,"{""M5"": {""lon0"": -25.58, ""lon_end"": 7.25}}"
tfrecord-00487-of-01000_102.json,29b16c40690f29b4,2.0,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M3_vru_crossing;M6_temp_occupancy,149,"{""M2"": {""lat_span"": 8.66}, ""M5"": {""lon0"": -9.79, ""lon_end"": 7.32}, ""M3"": {""lat_span"": 7.85}, ""M6"": {""lat_end"": -3.38}}"
tfrecord-00305-of-01000_311.json,9fcba1fcb2f227d0,0.0,M1_lead_slow_stop,M1_lead_slow_stop,121,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00190-of-01000_153.json,104edad912c44ff2,4.27,M6_temp_occupancy,M6_temp_occupancy,64,"{""M6"": {""lat_end"": -3.98}}"
tfrecord-00175-of-01000_320.json,23a7441b9344fac5,2.17,M5_merge,M5_merge;M6_temp_occupancy,60,"{""M5"": {""lon0"": -15.04, ""lon_end"": 4.58}, ""M6"": {""lat_end"": 9.3}}"
tfrecord-00019-of-01000_126.json,762f9d153a9fc432,2.04,M0_none,,49,{}
tfrecord-00483-of-01000_85.json,3e98a2684d2a53c6,17.84,M5_merge,M5_merge,56,"{""M5"": {""lon0"": -29.91, ""lon_end"": 133.88}}"
tfrecord-00352-of-01000_166.json,cd8f082ccab6c5fb,5.42,M2_vehicle_crossing,M2_vehicle_crossing,11,"{""M2"": {""lat_span"": 13.63}}"
tfrecord-00003-of-01000_133.json,10a30ac515a6e936,8.57,M0_none,,60,{}
tfrecord-00180-of-01000_299.json,6ce6f8967d99a698,14.3,M4_cut_in,M4_cut_in;M5_merge,75,"{""M4"": {""lat0"": 2.51, ""lat_min"": 0.09}, ""M5"": {""lon0"": -20.65, ""lon_end"": 47.74}}"
tfrecord-00335-of-01000_110.json,f8cde0f184d1d29d,0.33,M0_none,,20,{}
tfrecord-00094-of-01000_482.json,3d82d8beed4d3680,6.1,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M6_temp_occupancy,31,"{""M2"": {""lat_span"": 18.14}, ""M4"": {""lat0"": -9.15, ""lat_min"": 0.33}, ""M6"": {""lat_end"": 5.8}}"
tfrecord-00428-of-01000_161.json,5ee2bcb72c51ccda,5.23,M0_none,,107,{}
tfrecord-00373-of-01000_301.json,8c1d504afaac8c7b,13.26,M0_none,,30,{}
tfrecord-00390-of-01000_346.json,c311737dbd74b355,0.0,M2_vehicle_crossing,M2_vehicle_crossing,9,"{""M2"": {""lat_span"": 87.09}}"
tfrecord-00323-of-01000_338.json,bdb6a6f71b247aa9,0.26,M4_cut_in,M4_cut_in;M5_merge,57,"{""M4"": {""lat0"": -2.68, ""lat_min"": 0.06}, ""M5"": {""lon0"": -53.51, ""lon_end"": 10.09}}"
tfrecord-00219-of-01000_56.json,d8d6a7e3234b31b0,1.71,M1_lead_slow_stop,M2_vehicle_crossing;M6_temp_occupancy;M1_lead_slow_stop,132,"{""M2"": {""lat_span"": 17.28}, ""M6"": {""lat_end"": 17.67}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00387-of-01000_169.json,42242187431c4151,15.69,M5_merge,M5_merge,2,"{""M5"": {""lon0"": -23.85, ""lon_end"": 142.49}}"
tfrecord-00091-of-01000_376.json,d4110d7b9765ba2b,5.68,M2_vehicle_crossing,M2_vehicle_crossing,18,"{""M2"": {""lat_span"": 7.65}}"
tfrecord-00450-of-01000_443.json,dc9ca57f612a28b2,8.66,M0_none,,13,{}
tfrecord-00391-of-01000_409.json,ae1800370d5c9dcd,11.31,M2_vehicle_crossing,M2_vehicle_crossing,16,"{""M2"": {""lat_span"": 22.55}}"
tfrecord-00457-of-01000_48.json,19ceedf661afb186,10.19,M5_merge,M5_merge,22,"{""M5"": {""lon0"": -37.85, ""lon_end"": 51.66}}"
tfrecord-00493-of-01000_168.json,e5bf5d8e09206fff,4.34,M1_lead_slow_stop,M1_lead_slow_stop,194,"{""M1"": {""min_spd"": 0.88, ""dspd"": 0.18}}"
tfrecord-00449-of-01000_172.json,bbed1421e849cdbc,2.52,M1_lead_slow_stop,M2_vehicle_crossing;M4_cut_in;M5_merge;M1_lead_slow_stop,52,"{""M2"": {""lat_span"": 7.63}, ""M4"": {""lat0"": 3.02, ""lat_min"": 0.12}, ""M5"": {""lon0"": -8.88, ""lon_end"": 9.5}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00049-of-01000_206.json,b58f5b2b9144ca61,0.02,M0_none,,20,{}
tfrecord-00107-of-01000_118.json,ba32a4dcd1be6252,0.47,M4_cut_in,M4_cut_in,62,"{""M4"": {""lat0"": 3.22, ""lat_min"": 0.18}}"
tfrecord-00423-of-01000_258.json,10210e4fa5bd539b,9.04,M4_cut_in,M4_cut_in,90,"{""M4"": {""lat0"": 2.62, ""lat_min"": 0.02}}"
tfrecord-00231-of-01000_209.json,c4586651e2f744c6,3.92,M0_none,,11,{}
tfrecord-00369-of-01000_325.json,d7c80dbed8f005d3,1.6,M2_vehicle_crossing,M2_vehicle_crossing;M3_vru_crossing;M4_cut_in;M5_merge,61,"{""M2"": {""lat_span"": 6.69}, ""M3"": {""lat_span"": 8.36}, ""M4"": {""lat0"": 4.64, ""lat_min"": 0.06}, ""M5"": {""lon0"": -31.86, ""lon_end"": 6.72}}"
tfrecord-00396-of-01000_246.json,6a7568d2a692830a,11.08,M4_cut_in,M5_merge;M4_cut_in,91,"{""M5"": {""lon0"": -22.7, ""lon_end"": 77.19}, ""M4"": {""lat0"": 3.45, ""lat_min"": 0.04}}"
tfrecord-00065-of-01000_182.json,48831e40df82c648,9.98,M5_merge,M5_merge,13,"{""M5"": {""lon0"": -28.9, ""lon_end"": 30.36}}"
tfrecord-00461-of-01000_144.json,f2f705840df049f4,9.85,M4_cut_in,M6_temp_occupancy;M5_merge;M4_cut_in,40,"{""M6"": {""lat_end"": -3.1}, ""M5"": {""lon0"": -24.81, ""lon_end"": 4.68}, ""M4"": {""lat0"": 3.08, ""lat_min"": 0.5}}"
tfrecord-00019-of-01000_378.json,d75883e0ad5e2642,0.89,M2_vehicle_crossing,M2_vehicle_crossing;M6_temp_occupancy,19,"{""M2"": {""lat_span"": 8.49}, ""M6"": {""lat_end"": -7.85}}"
tfrecord-00371-of-01000_431.json,de628a26f163afe7,0.46,M4_cut_in,M4_cut_in;M5_merge,33,"{""M4"": {""lat0"": -39.34, ""lat_min"": 0.19}, ""M5"": {""lon0"": -39.34, ""lon_end"": 4.53}}"
tfrecord-00388-of-01000_16.json,5fdfe48e27cbf904,13.33,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,51,"{""M2"": {""lat_span"": 7.56}, ""M4"": {""lat0"": 3.63, ""lat_min"": 0.25}, ""M5"": {""lon0"": -26.82, ""lon_end"": 87.73}}"
tfrecord-00344-of-01000_104.json,f6bdfe427a4247ad,3.1,M0_none,,19,{}
tfrecord-00451-of-01000_344.json,105ab0717344a414,20.15,M5_merge,M5_merge,9,"{""M5"": {""lon0"": -37.97, ""lon_end"": 116.12}}"
tfrecord-00226-of-01000_379.json,69f0f8210835d4ac,18.13,M4_cut_in,M5_merge;M4_cut_in,13,"{""M5"": {""lon0"": -32.84, ""lon_end"": 89.33}, ""M4"": {""lat0"": 3.67, ""lat_min"": 0.5}}"
tfrecord-00076-of-01000_310.json,307f6534672b980,4.46,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing,36,"{""M5"": {""lon0"": -27.25, ""lon_end"": 9.89}, ""M2"": {""lat_span"": 15.14}}"
tfrecord-00098-of-01000_3.json,fad4f51939c12074,4.7,M2_vehicle_crossing,M4_cut_in;M2_vehicle_crossing,12,"{""M4"": {""lat0"": 9.52, ""lat_min"": 0.31}, ""M2"": {""lat_span"": 45.93}}"
tfrecord-00136-of-01000_288.json,f5286c3c06ad4bc0,0.0,M2_vehicle_crossing,M6_temp_occupancy;M2_vehicle_crossing,66,"{""M6"": {""lat_end"": 7.45}, ""M2"": {""lat_span"": 31.37}}"
tfrecord-00432-of-01000_373.json,581023b265c6c13e,1.59,M0_none,,34,{}
tfrecord-00256-of-01000_48.json,5d492e4170b61a4f,20.82,M4_cut_in,M4_cut_in;M5_merge,69,"{""M4"": {""lat0"": 3.54, ""lat_min"": 0.65}, ""M5"": {""lon0"": -58.78, ""lon_end"": 88.66}}"
tfrecord-00155-of-01000_207.json,c7beccd1b99faa14,3.71,M6_temp_occupancy,M6_temp_occupancy,25,"{""M6"": {""lat_end"": -67.09}}"
tfrecord-00158-of-01000_276.json,e7adf9c4e25cb0ee,5.82,M0_none,,23,{}
tfrecord-00199-of-01000_496.json,bb6fd67bd993c832,1.14,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in,57,"{""M1"": {""min_spd"": 0.11, ""dspd"": 0.1}, ""M4"": {""lat0"": -3.96, ""lat_min"": 1.33}}"
tfrecord-00152-of-01000_457.json,e8163e2ce820c490,18.72,M0_none,,23,{}
tfrecord-00370-of-01000_203.json,3b0da9ea847d7e8f,2.99,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop;M4_cut_in,45,"{""M5"": {""lon0"": -11.51, ""lon_end"": 3.65}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": -12.25, ""lat_min"": 1.26}}"
tfrecord-00441-of-01000_203.json,bfe3efaa276da664,0.0,M3_vru_crossing,M3_vru_crossing;M4_cut_in;M5_merge;M6_temp_occupancy,72,"{""M3"": {""lat_span"": 4.28}, ""M4"": {""lat0"": -3.1, ""lat_min"": 0.05}, ""M5"": {""lon0"": -0.08, ""lon_end"": 7.95}, ""M6"": {""lat_end"": 3.19}}"
tfrecord-00375-of-01000_144.json,af23ab78296ac020,0.97,M1_lead_slow_stop,M1_lead_slow_stop,19,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00309-of-01000_284.json,3602944b5bce4b9d,19.11,M4_cut_in,M4_cut_in;M5_merge,14,"{""M4"": {""lat0"": 2.96, ""lat_min"": 0.02}, ""M5"": {""lon0"": -52.05, ""lon_end"": 90.4}}"
tfrecord-00146-of-01000_87.json,b80ad8fda4ebe236,15.64,M4_cut_in,M4_cut_in,82,"{""M4"": {""lat0"": 6.13, ""lat_min"": 0.69}}"
tfrecord-00160-of-01000_145.json,e0cc2fdea790c3e8,8.02,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,16,"{""M2"": {""lat_span"": 14.17}, ""M4"": {""lat0"": 13.14, ""lat_min"": 0.19}, ""M5"": {""lon0"": -22.06, ""lon_end"": 23.79}}"
tfrecord-00490-of-01000_313.json,56a18d2cd116921a,12.65,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge,35,"{""M2"": {""lat_span"": 12.31}, ""M5"": {""lon0"": -44.29, ""lon_end"": 58.35}}"
tfrecord-00411-of-01000_380.json,bb9e9bf637373095,7.06,M4_cut_in,M4_cut_in,16,"{""M4"": {""lat0"": -10.78, ""lat_min"": 0.02}}"
tfrecord-00159-of-01000_9.json,d33e4ffaf88fd72c,19.18,M5_merge,M5_merge,36,"{""M5"": {""lon0"": -62.66, ""lon_end"": 86.75}}"
tfrecord-00331-of-01000_356.json,a9d38a97a1e755dd,4.78,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,50,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M5"": {""lon0"": -14.0, ""lon_end"": 13.12}}"
tfrecord-00490-of-01000_393.json,84c20c8eb6e2237,1.67,M1_lead_slow_stop,M1_lead_slow_stop,107,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00158-of-01000_311.json,fa516317afd332d0,0.17,M0_none,,21,{}
tfrecord-00311-of-01000_128.json,cae88ce8190dfb5,8.96,M2_vehicle_crossing,M5_merge;M2_vehicle_crossing;M4_cut_in,44,"{""M5"": {""lon0"": -53.78, ""lon_end"": 6.41}, ""M2"": {""lat_span"": 10.23}, ""M4"": {""lat0"": 10.29, ""lat_min"": 0.06}}"
tfrecord-00300-of-01000_79.json,dd0bc1fad3d714f8,0.13,M1_lead_slow_stop,M6_temp_occupancy;M1_lead_slow_stop,139,"{""M6"": {""lat_end"": 5.59}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00341-of-01000_27.json,be9e328aa90442a3,0.1,M1_lead_slow_stop,M1_lead_slow_stop,46,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00382-of-01000_223.json,eb7d980b18481680,4.74,M0_none,,38,{}
tfrecord-00311-of-01000_390.json,7b243a74bfddf6a5,1.2,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing,97,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M2"": {""lat_span"": 11.99}}"
tfrecord-00306-of-01000_127.json,dd9ca080123611b5,6.86,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge,4,"{""M2"": {""lat_span"": 11.05}, ""M4"": {""lat0"": -9.33, ""lat_min"": 0.01}, ""M5"": {""lon0"": -16.98, ""lon_end"": 12.45}}"
tfrecord-00190-of-01000_300.json,d50c08aa7c6aa498,3.3,M1_lead_slow_stop,M1_lead_slow_stop,88,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00315-of-01000_394.json,b320b9f2287e0e4e,0.0,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,58,"{""M5"": {""lon0"": -8.43, ""lon_end"": 6.7}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00207-of-01000_41.json,3aeae49a13db0bdb,1.89,M2_vehicle_crossing,M2_vehicle_crossing,26,"{""M2"": {""lat_span"": 20.2}}"
tfrecord-00310-of-01000_351.json,2569311cac9d30d0,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing,152,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M3"": {""lat_span"": 11.16}}"
tfrecord-00346-of-01000_119.json,be54f2d972e39ea8,6.46,M0_none,,41,{}
tfrecord-00299-of-01000_285.json,b7323239f0c8aa87,20.11,M5_merge,M5_merge,1,"{""M5"": {""lon0"": -34.73, ""lon_end"": 118.82}}"
tfrecord-00478-of-01000_75.json,de4cbd8189887476,4.03,M0_none,,14,{}
tfrecord-00174-of-01000_445.json,40238e9aa9f75c1,6.75,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,36,"{""M1"": {""min_spd"": 0.42, ""dspd"": 5.16}, ""M5"": {""lon0"": -51.34, ""lon_end"": 4.7}}"
tfrecord-00390-of-01000_132.json,28e4acfc1543d3fd,0.5,M0_none,,47,{}
tfrecord-00485-of-01000_145.json,1d18710a5eeddb05,3.27,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge;M6_temp_occupancy,43,"{""M2"": {""lat_span"": 7.69}, ""M4"": {""lat0"": -11.58, ""lat_min"": 0.28}, ""M5"": {""lon0"": -10.15, ""lon_end"": 15.77}, ""M6"": {""lat_end"": -21.1}}"
tfrecord-00155-of-01000_314.json,8e3828e9439c34d0,6.71,M0_none,,77,{}
tfrecord-00399-of-01000_473.json,ea8f7f9634239efc,4.31,M2_vehicle_crossing,M3_vru_crossing;M2_vehicle_crossing;M5_merge,19,"{""M3"": {""lat_span"": 12.45}, ""M2"": {""lat_span"": 5.97}, ""M5"": {""lon0"": -17.26, ""lon_end"": 42.22}}"
tfrecord-00249-of-01000_205.json,a8c6c3ff344e6cab,15.06,M0_none,,63,{}
tfrecord-00145-of-01000_36.json,a9750c036aab13bf,13.78,M1_lead_slow_stop,M1_lead_slow_stop;M6_temp_occupancy;M5_merge,15,"{""M1"": {""min_spd"": 7.77, ""dspd"": 5.18}, ""M6"": {""lat_end"": 27.78}, ""M5"": {""lon0"": -68.45, ""lon_end"": 68.68}}"
tfrecord-00088-of-01000_362.json,775ef4bdeac9dfce,10.27,M0_none,,64,{}
tfrecord-00040-of-01000_471.json,81c21385e6c987ba,8.77,M5_merge,M5_merge,44,"{""M5"": {""lon0"": -8.43, ""lon_end"": 92.26}}"
tfrecord-00018-of-01000_105.json,20c7c3c33ec1c49b,0.02,M1_lead_slow_stop,M1_lead_slow_stop;M4_cut_in,64,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}, ""M4"": {""lat0"": -17.81, ""lat_min"": 0.66}}"
tfrecord-00094-of-01000_265.json,dfbce674c32933f0,2.06,M4_cut_in,M4_cut_in;M5_merge,130,"{""M4"": {""lat0"": 5.37, ""lat_min"": 0.13}, ""M5"": {""lon0"": -62.45, ""lon_end"": 59.55}}"
tfrecord-00020-of-01000_91.json,2394bed836c04b15,0.0,M1_lead_slow_stop,M1_lead_slow_stop,90,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00254-of-01000_483.json,38531652483300d0,0.0,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M6_temp_occupancy,10,"{""M2"": {""lat_span"": 10.58}, ""M4"": {""lat0"": -10.4, ""lat_min"": 0.15}, ""M6"": {""lat_end"": 70.05}}"
tfrecord-00407-of-01000_309.json,9e294e22a2fd9726,15.47,M5_merge,M5_merge,37,"{""M5"": {""lon0"": -44.89, ""lon_end"": 96.64}}"
tfrecord-00275-of-01000_389.json,15323d0372f253e1,6.84,M0_none,,16,{}
tfrecord-00038-of-01000_181.json,19568a23013f42ec,1.19,M0_none,,56,{}
tfrecord-00462-of-01000_62.json,cf58db0cdb10a88d,0.2,M1_lead_slow_stop,M1_lead_slow_stop,49,"{""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00443-of-01000_312.json,a139a0c2a8395a14,2.21,M1_lead_slow_stop,M2_vehicle_crossing;M1_lead_slow_stop,30,"{""M2"": {""lat_span"": 42.9}, ""M1"": {""min_spd"": 0.0, ""dspd"": 0.0}}"
tfrecord-00389-of-01000_78.json,af4b14f17f8eddae,15.76,M5_merge,M5_merge,25,"{""M5"": {""lon0"": -30.96, ""lon_end"": 95.01}}"
tfrecord-00227-of-01000_340.json,f6e6e3049350ba9f,1.22,M0_none,,14,{}
tfrecord-00148-of-01000_275.json,71fe9c528b34da7c,0.0,M0_none,,25,{}
tfrecord-00280-of-01000_81.json,8e7d5c3017cf4251,19.34,M4_cut_in,M4_cut_in;M5_merge,87,"{""M4"": {""lat0"": -3.57, ""lat_min"": 1.14}, ""M5"": {""lon0"": -40.1, ""lon_end"": 87.15}}"
tfrecord-00499-of-01000_335.json,8f212fee9f71faa0,0.0,M1_lead_slow_stop,M4_cut_in;M1_lead_slow_stop;M3_vru_crossing,129,"{""M4"": {""lat0"": 2.74, ""lat_min"": 1.48}, ""M1"": {""min_spd"": 0.1, ""dspd"": -0.86}, ""M3"": {""lat_span"": 7.08}}"
tfrecord-00418-of-01000_349.json,18989b1cf094cfe,0.92,M6_temp_occupancy,M6_temp_occupancy,122,"{""M6"": {""lat_end"": 8.22}}"
tfrecord-00221-of-01000_360.json,ed415b24f6bc6b3a,15.65,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in;M5_merge;M6_temp_occupancy,68,"{""M2"": {""lat_span"": 8.24}, ""M4"": {""lat0"": -3.63, ""lat_min"": 0.13}, ""M5"": {""lon0"": -51.83, ""lon_end"": 68.24}, ""M6"": {""lat_end"": 10.0}}"
tfrecord-00141-of-01000_423.json,d877daba158367e2,3.62,M6_temp_occupancy,M6_temp_occupancy,177,"{""M6"": {""lat_end"": -5.2}}"
tfrecord-00042-of-01000_251.json,b70b97d0b6cced91,20.17,M0_none,,8,{}
tfrecord-00177-of-01000_359.json,7fdac8e768e205be,5.96,M1_lead_slow_stop,M1_lead_slow_stop;M2_vehicle_crossing;M4_cut_in;M5_merge,34,"{""M1"": {""min_spd"": 3.56, ""dspd"": 2.81}, ""M2"": {""lat_span"": 9.39}, ""M4"": {""lat0"": -9.04, ""lat_min"": 0.07}, ""M5"": {""lon0"": -7.83, ""lon_end"": 18.48}}"
tfrecord-00134-of-01000_501.json,57b99c7529abc15,13.5,M6_temp_occupancy,M6_temp_occupancy,18,"{""M6"": {""lat_end"": 10.06}}"
tfrecord-00091-of-01000_426.json,2badc709f0ef29f,2.05,M2_vehicle_crossing,M2_vehicle_crossing;M5_merge;M3_vru_crossing,167,"{""M2"": {""lat_span"": 5.85}, ""M5"": {""lon0"": -12.03, ""lon_end"": 8.49}, ""M3"": {""lat_span"": 6.65}}"
tfrecord-00003-of-01000_453.json,b32805258199444d,20.2,M0_none,,62,{}
tfrecord-00492-of-01000_534.json,3a2b0775fe14b7f8,13.1,M5_merge,M5_merge,26,"{""M5"": {""lon0"": -25.99, ""lon_end"": 68.83}}"
tfrecord-00314-of-01000_327.json,c33d5733a8a1ef5c,0.0,M4_cut_in,M4_cut_in;M6_temp_occupancy,96,"{""M4"": {""lat0"": 2.87, ""lat_min"": 0.25}, ""M6"": {""lat_end"": -6.15}}"
tfrecord-00326-of-01000_276.json,fdc5541d27b6c43,13.53,M6_temp_occupancy,M6_temp_occupancy,29,"{""M6"": {""lat_end"": -9.04}}"
tfrecord-00120-of-01000_390.json,67d01ebf140936a2,4.08,M6_temp_occupancy,M6_temp_occupancy,21,"{""M6"": {""lat_end"": -21.68}}"
tfrecord-00254-of-01000_15.json,28305bb37d093058,1.7,M0_none,,61,{}
tfrecord-00255-of-01000_56.json,847fef93e47d600a,10.6,M1_lead_slow_stop,M1_lead_slow_stop;M5_merge,65,"{""M1"": {""min_spd"": 1.61, ""dspd"": 7.94}, ""M5"": {""lon0"": -37.05, ""lon_end"": 26.07}}"
tfrecord-00127-of-01000_459.json,b77fc017c88a6eaf,0.0,M4_cut_in,M4_cut_in,134,"{""M4"": {""lat0"": 4.05, ""lat_min"": 0.14}}"
tfrecord-00133-of-01000_436.json,28b710e726e191e,4.05,M0_none,,51,{}
tfrecord-00299-of-01000_505.json,6bdb43cd5c1eaaa,3.63,M0_none,,27,{}
tfrecord-00004-of-01000_450.json,263d2090910316e7,0.46,M2_vehicle_crossing,M2_vehicle_crossing,59,"{""M2"": {""lat_span"": 93.48}}"
tfrecord-00019-of-01000_297.json,8853bc75dd130bad,0.04,M6_temp_occupancy,M6_temp_occupancy,38,"{""M6"": {""lat_end"": -71.93}}"
tfrecord-00302-of-01000_267.json,4fcf7e51894be669,0.0,M2_vehicle_crossing,M2_vehicle_crossing,203,"{""M2"": {""lat_span"": 25.72}}"
tfrecord-00489-of-01000_275.json,5ca79cf2dc1799d2,2.56,M1_lead_slow_stop,M2_vehicle_crossing;M6_temp_occupancy;M4_cut_in;M1_lead_slow_stop,66,"{""M2"": {""lat_span"": 8.63}, ""M6"": {""lat_end"": -6.85}, ""M4"": {""lat0"": -2.87, ""lat_min"": 1.06}, ""M1"": {""min_spd"": 0.34, ""dspd"": 0.64}}"
tfrecord-00262-of-01000_113.json,b5c6e8e2a8d9650b,0.0,M1_lead_slow_stop,M1_lead_slow_stop;M3_vru_crossing,11,"{""M1"": {""min_spd"": 0.54, ""dspd"": 0.02}, ""M3"": {""lat_span"": 4.21}}"
tfrecord-00143-of-01000_44.json,2e4195488df01d8a,1.93,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,14,"{""M2"": {""lat_span"": 125.2}, ""M4"": {""lat0"": -59.48, ""lat_min"": 1.45}}"
tfrecord-00285-of-01000_229.json,adda38bc8f1b0894,18.88,M4_cut_in,M4_cut_in;M5_merge,41,"{""M4"": {""lat0"": 3.27, ""lat_min"": 0.34}, ""M5"": {""lon0"": -43.68, ""lon_end"": 109.59}}"
tfrecord-00089-of-01000_229.json,7d166b74dce352c9,16.15,M5_merge,M5_merge,14,"{""M5"": {""lon0"": -36.06, ""lon_end"": 94.54}}"
tfrecord-00196-of-01000_357.json,9822d6e60c63eefc,3.54,M6_temp_occupancy,M6_temp_occupancy,77,"{""M6"": {""lat_end"": 4.42}}"
tfrecord-00210-of-01000_215.json,2304c46b41ce0242,18.2,M4_cut_in,M4_cut_in;M5_merge,46,"{""M4"": {""lat0"": -3.37, ""lat_min"": 0.05}, ""M5"": {""lon0"": -38.28, ""lon_end"": 100.73}}"
tfrecord-00184-of-01000_293.json,35c3d69786d2f327,1.65,M0_none,,31,{}
tfrecord-00452-of-01000_342.json,10876b44ce4a9ea5,5.44,M4_cut_in,M4_cut_in;M6_temp_occupancy,361,"{""M4"": {""lat0"": 3.9, ""lat_min"": 0.01}, ""M6"": {""lat_end"": -3.47}}"
tfrecord-00096-of-01000_114.json,b36354d3f3b658b7,4.15,M4_cut_in,M4_cut_in;M6_temp_occupancy,31,"{""M4"": {""lat0"": -7.77, ""lat_min"": 0.21}, ""M6"": {""lat_end"": 6.02}}"
tfrecord-00291-of-01000_264.json,350002de1160994e,9.3,M4_cut_in,M4_cut_in;M5_merge,8,"{""M4"": {""lat0"": -2.71, ""lat_min"": 0.22}, ""M5"": {""lon0"": -23.38, ""lon_end"": 64.9}}"
tfrecord-00371-of-01000_267.json,13c743926214202,12.61,M5_merge,M5_merge,62,"{""M5"": {""lon0"": -25.81, ""lon_end"": 71.59}}"
tfrecord-00010-of-01000_139.json,c23782cfdc3084bd,7.67,M1_lead_slow_stop,M5_merge;M1_lead_slow_stop,50,"{""M5"": {""lon0"": -19.55, ""lon_end"": 34.74}, ""M1"": {""min_spd"": 3.84, ""dspd"": 4.34}}"
tfrecord-00256-of-01000_449.json,58c0649d88251919,4.94,M5_merge,M5_merge,47,"{""M5"": {""lon0"": -20.1, ""lon_end"": 3.87}}"
tfrecord-00237-of-01000_184.json,26b72f1d4c639bc0,0.0,M3_vru_crossing,M3_vru_crossing,92,"{""M3"": {""lat_span"": 11.16}}"
tfrecord-00014-of-01000_433.json,ba6311e09ef9487b,20.17,M0_none,,6,{}
tfrecord-00049-of-01000_536.json,f86d9fb697c7190e,15.69,M4_cut_in,M5_merge;M4_cut_in,38,"{""M5"": {""lon0"": -66.68, ""lon_end"": 55.14}, ""M4"": {""lat0"": 2.85, ""lat_min"": 0.78}}"
tfrecord-00081-of-01000_207.json,3b06a54bcdd1e7df,1.74,M2_vehicle_crossing,M2_vehicle_crossing;M4_cut_in,10,"{""M2"": {""lat_span"": 12.37}, ""M4"": {""lat0"": 3.27, ""lat_min"": 0.17}}"
tfrecord-00339-of-01000_143.json,87e4e9e5d70cb4ec,17.37,M0_none,,30,{}
tfrecord-00295-of-01000_73.json,b770e418a11d6c80,4.9,M4_cut_in,M6_temp_occupancy;M4_cut_in,21,"{""M6"": {""lat_end"": -1.16}, ""M4"": {""lat0"": 20.29, ""lat_min"": 0.48}}"
